Código;Descripción;Precio;Subrubro;Stock;Marca;Rubro
10229;CONECTOR FICHA 9 VÍAS CONTROL VENTILACIÓN Y AIRE ACOND. R19-21;$ 11357,70;FICHA CONECTOR;10;AUTRONIC;CABLES
FI26024;CONECTOR MANGUERA COMBUSTIBLE  FORD COURIER FIESTA MOTOR ENDURA;$ 25088,78;PICOS DE INYECCION TANCLICK;6;FISPA;CONECTORES
FI26004;CONECTOR MANGUERA INY. 1/2 X 13 CURVO;$ 7008,66;PICOS DE INYECCION TANCLICK;19;FISPA;CONECTORES
FI26012;CONECTOR MANGUERA INY. 3/8 X 3/8 BARTOLOMEU CURVO;$ 6335,04;PICOS DE INYECCION TANCLICK;13;FISPA;CONECTORES
FI26011;CONECTOR MANGUERA INY. 3/8 X 3/8 BARTOLOMEU RECTO;$ 5923,93;PICOS DE INYECCION TANCLICK;7;FISPA;CONECTORES
FI26010;CONECTOR MANGUERA INY. 3/8 X 5/16 BARTOLOMEU RECTO;$ 5302,31;PICOS DE INYECCION TANCLICK;20;FISPA;CONECTORES
FI26018;CONECTOR MANGUERA INY. 3/8 X 5/16 POP TOP RECTO;$ 6335,04;PICOS DE INYECCION TANCLICK;24;FISPA;CONECTORES
FI26001;CONECTOR MANGUERA INY. 5/16 5/16 LISO-RACORD;$ 1783,12;PICOS DE INYECCION TANCLICK;39;FISPA;CONECTORES
FI26009;CONECTOR MANGUERA INY. 5/16 X 5/16 BARTOLOMEU CURVO;$ 4865,20;PICOS DE INYECCION TANCLICK;15;FISPA;CONECTORES
FI26008;CONECTOR MANGUERA INY. 5/16 X 5/16 BARTOLOMEU RECTO;$ 4199,01;PICOS DE INYECCION TANCLICK;27;FISPA;CONECTORES
FI26015;CONECTOR MANGUERA INY. 5/16 X 5/16 COMPACTO RECTO;$ 5302,31;PICOS DE INYECCION TANCLICK;15;FISPA;CONECTORES
FI26019;CONECTOR MANGUERA INY. 5/16 X 5/16 LISO-LISO-RACORD ADAPTADOR T;$ 3828,76;PICOS DE INYECCION TANCLICK;13;FISPA;CONECTORES
FI26014;CONECTOR MANGUERA INY. 5/16 X 5/16 POP TOP 45º;$ 6254,55;PICOS DE INYECCION TANCLICK;13;FISPA;CONECTORES
FI26013;CONECTOR MANGUERA INY. 5/16 X 5/16 POP TOP RECTO;$ 5131,43;PICOS DE INYECCION TANCLICK;23;FISPA;CONECTORES
FI26016;CONECTOR MANGUERA INY. 5/16 X 5/16 POP TOP RECTO CON ANILLO;$ 5496,72;PICOS DE INYECCION TANCLICK;30;FISPA;CONECTORES
FI26017;CONECTOR MANGUERA INY. 5/16 X 5/16 POP TOP RECTO CON ANILLO;$ 5128,95;PICOS DE INYECCION TANCLICK;8;FISPA;CONECTORES
FI26000;CONECTOR MANGUERA INY. 5/16 X 5/16 RACORD;$ 1783,12;PICOS DE INYECCION TANCLICK;38;FISPA;CONECTORES
FI26022;CONECTOR MANGUERA INYECCION 5/16 X 5/16 TIPO A4 CURVO;$ 7424,72;PICOS DE INYECCION TANCLICK;29;FISPA;CONECTORES
FI26021;CONECTOR MANGUERA INYECCION 5/16 X 5/16 TIPO A4 RECTO;$ 6761,01;PICOS DE INYECCION TANCLICK;29;FISPA;CONECTORES
10216;CONECTOR PORTA DIODO – ORIG. PEUGEOT;$ 3444,38;FICHA CONECTOR;0;AUTRONIC;CABLES
10217;CONECTOR PORTA MINIFUSIBLE;$ 1900,35;FICHA CONECTOR;0;AUTRONIC;CABLES
10215;CONECTOR PORTAFUSIBLE  - AÉREO – ORIG. FIAT;$ 10555,98;FICHA CONECTOR;8;AUTRONIC;CABLES
10139;CONECTOR PORTAFUSIBLE AÉREO CHATO – CABLE REFORZADO;$ 1068,96;FICHA CONECTOR;40;AUTRONIC;CABLES
10275;CONECTOR PORTAMAXIFUSIBLE SIN FIJACION;$ 2338,35;FICHA CONECTOR;0;AUTRONIC;CABLES
10199;CONECTOR PORTAMAXIFUSIBLES CON FIJACION;$ 5819,82;FICHA CONECTOR;0;AUTRONIC;CABLES
10200;CONECTOR PORTAMAXIFUSIBLES SIN FIJACION;$ 5463,50;FICHA CONECTOR;0;AUTRONIC;CABLES
DV30129;CONMUTADOR DE LUCES CORSA CON REOSTATO EX DV4943;$ 21759,95;CONMUTADOR DE LUCES;10;DIVAIO;CONMUTADORES
DV30130;CONMUTADOR DE LUCES CORSA SIN REOSTATO EX DV4942;$ 17821,83;CONMUTADOR DE LUCES;12;DIVAIO;CONMUTADORES
DV10401;CONMUTADOR DE LUCES FIAT DUNA UNO EX DV4930;$ 68478,93;CONMUTADOR DE LUCES;0;DIVAIO;CONMUTADORES
DV10403;CONMUTADOR DE LUCES PALIO SIENA 1997/2000 EX DV4948;$ 75943,41;CONMUTADOR DE LUCES;5;DIVAIO;CONMUTADORES
DV10112;CONMUTADOR DE LUCES PEUGEOT 206 EX DV1082;$ 27968,05;CONMUTADOR DE LUCES;6;DIVAIO;CONMUTADORES
DV10104;CONMUTADOR DE LUCES PEUGEOT 405 EX DV4939;$ 25793,09;CONMUTADOR DE LUCES;0;DIVAIO;CONMUTADORES
DV10102;CONMUTADOR DE LUCES PEUGEOT 504 1980/87 EX DV4922;$ 28495,95;CONMUTADOR DE LUCES;0;DIVAIO;CONMUTADORES
DV10205;CONMUTADOR DE LUCES R19 EX DV4935;$ 28918,27;CONMUTADOR DE LUCES;0;DIVAIO;CONMUTADORES
DV10221;CONMUTADOR DE LUCES R9/11 EX DV4931;$ 29857,91;CONMUTADOR DE LUCES;2;DIVAIO;CONMUTADORES
DV10201;CONMUTADOR DE LUCES RENAULT 12 TORINO EX DV4542;$ 31832,25;CONMUTADOR DE LUCES;4;DIVAIO;CONMUTADORES
DV10113;CONMUTADOR DE LUCES RENAULT 21 EX DV4934;$ 28664,86;CONMUTADOR DE LUCES;4;DIVAIO;CONMUTADORES
DV10222;CONMUTADOR DE LUCES RENAULT EXPRESS EX DV4936;$ 29857,91;CONMUTADOR DE LUCES;0;DIVAIO;CONMUTADORES
DV10204;CONMUTADOR DE LUCES RENAULT TRAFIC EX DV4933;$ 28105,30;CONMUTADOR DE LUCES;4;DIVAIO;CONMUTADORES
DV10203;CONMUTADOR DE LUCES RENAULT TWINGO GRIS EX DV4937G;$ 28495,95;CONMUTADOR DE LUCES;0;DIVAIO;CONMUTADORES
DV10202;CONMUTADOR DE LUCES RENAULT TWINGO NEGRA EX DV4937N;$ 28495,95;CONMUTADOR DE LUCES;1;DIVAIO;CONMUTADORES
DV10301;CONMUTADOR DE LUCES Y GIROS VW GOL 1999 EX DV4940;$ 36847,28;CONMUTADOR DE LUCES;2;DIVAIO;CONMUTADORES
DV10219;CONMUTADOR LIMPIAPARABRISAS R12/TORINO 80/85 EX DV4921;$ 13493,07;CONMUTADOR DE LUCES;4;DIVAIO;CONMUTADORES
DV10216;CONMUTADOR LUCES CLIO II KANGOO S/BOCINA EX DV4946;$ 41872,86;CONMUTADOR DE LUCES;6;DIVAIO;CONMUTADORES
DV10103;CONMUTADOR LUCES PEUGEOT 505 EX DV4938;$ 28664,86;CONMUTADOR DE LUCES;0;DIVAIO;CONMUTADORES
DV10211;CONMUTADOR LUCES RENAULT CLIO II KANGOO C/BOCINA EX DV4947;$ 36868,41;CONMUTADOR DE LUCES;9;DIVAIO;CONMUTADORES
DV10218;CONMUTADOR LUCES SANDERO/LOGAN 2;$ 50519,84;CONMUTADOR DE LUCES;2;DIVAIO;CONMUTADORES
DV10302;CONMUTADOR LUCES VW GOL DESDE 95 CON BALIZAS EX DV4941;$ 36921,20;CONMUTADOR DE LUCES;6;DIVAIO;CONMUTADORES
DV10702;CONMUTADOR LUZ DE GIRO CHEVROLET CORSA EX DV4944;$ 20651,36;CONMUTADOR DE LUCES;36;DIVAIO;CONMUTADORES
CON490;CONTACTOR  CITROEN C-15;$ 5908,62;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON443;CONTACTOR  FIAT 125 - 1600;$ 9564,15;CABLES CONTACTOR ARRANQUE;2;OYSTER;CABLES
CON450;CONTACTOR  FIAT 128 - 147;$ 6782,27;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON483;CONTACTOR  FIAT DUCATO 92/95;$ 6782,27;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON444;CONTACTOR  FIAT REGATTA;$ 6782,27;CABLES CONTACTOR ARRANQUE;3;OYSTER;CABLES
CON448;CONTACTOR  FIAT UNO - DUNA;$ 6782,27;CABLES CONTACTOR ARRANQUE;1;OYSTER;CABLES
CON488;CONTACTOR  PEUGEOT 106 – 405 ........... SISTEMA K7 (Y);$ 13794,45;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON456;CONTACTOR  PEUGEOT 205;$ 11081,54;CABLES CONTACTOR ARRANQUE;2;OYSTER;CABLES
CON489;CONTACTOR  PEUGEOT 206 ................. SISTEMA K7 (Y);$ 13794,45;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON491;CONTACTOR  PEUGEOT 206 MULTIPLEXADO 2006/;$ 13610,53;CABLES CONTACTOR ARRANQUE;1;OYSTER;CABLES
CON487;CONTACTOR  PEUGEOT 306 ................. SISTEMA K7 (Y);$ 13794,45;CABLES CONTACTOR ARRANQUE;1;OYSTER;CABLES
CON455;CONTACTOR  PEUGEOT 405 HASTA ’93;$ 6000,59;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON451;CONTACTOR  PEUGEOT 504 90/93;$ 4851,05;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON445;CONTACTOR  PEUGEOT 504 SALON80/89PICK-UP90/93;$ 5793,67;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON484;CONTACTOR  PEUGEOT 504 ‘97/;$ 6000,59;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON482;CONTACTOR  PEUGEOT 504 ’93–’96 YPICK-UP;$ 5609,74;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON453;CONTACTOR  PEUGEOT 505 GAMMA DESDE `86;$ 5609,74;CABLES CONTACTOR ARRANQUE;4;OYSTER;CABLES
CON446;CONTACTOR  PEUGEOT 505 `80 - `85;$ 4345,25;CABLES CONTACTOR ARRANQUE;1;OYSTER;CABLES
CON441;CONTACTOR  RENAULT 12 DESDE 80;$ 4345,25;CABLES CONTACTOR ARRANQUE;15;OYSTER;CABLES
CON454;CONTACTOR  RENAULT 12 MOD.VIEJO HASTA`80;$ 4345,25;CABLES CONTACTOR ARRANQUE;4;OYSTER;CABLES
CON440;CONTACTOR  RENAULT 18;$ 4345,25;CABLES CONTACTOR ARRANQUE;8;OYSTER;CABLES
CON458;CONTACTOR  RENAULT 19    ............... SISTEMA K7 (Y);$ 7150,12;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON447;CONTACTOR  RENAULT 21;$ 6000,59;CABLES CONTACTOR ARRANQUE;2;OYSTER;CABLES
CON442;CONTACTOR  RENAULT 9/11/TRAFFIC;$ 4345,25;CABLES CONTACTOR ARRANQUE;16;OYSTER;CABLES
CON457;CONTACTOR  RENAULT 9/TRAFIC 97;$ 7150,12;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON492;CONTACTOR  RENAULT CLIO II SISTEMA K7(Y);$ 8552,56;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON459;CONTACTOR  RENAULT CLIO................. SISTEMA K7 (Y);$ 7150,12;CABLES CONTACTOR ARRANQUE;0;OYSTER;CABLES
CON481;CONTACTOR  RENAULT EXPRESS ............. SISTEMA K7 (Y);$ 7150,12;CABLES CONTACTOR ARRANQUE;2;OYSTER;CABLES
CON485;CONTACTOR  RENAULT MEGANE – SCENIC II .. SISTEMA K7 (Y);$ 8782,47;CABLES CONTACTOR ARRANQUE;3;OYSTER;CABLES
CON486;CONTACTOR  TWINGO ...................... SISTEMA K7 (Y);$ 8345,64;CABLES CONTACTOR ARRANQUE;2;OYSTER;CABLES
M1007;CORSA MPFI MULTIPUNTO;$ 12797,79;SENSOR MARIPOSA TPS;2;FISPA;SENSORES
CV013;CUBRE VOLANTE CUERO NEGRO/BLANCO;$ 13250,24;CUBREVOLANTES;2;OREGON;CUBREVOLANTES
CV014;CUBRE VOLANTE CUERO NGRO/ROJO;$ 12901,83;CUBREVOLANTES;1;OREGON;CUBREVOLANTES
AL004;CUBREALFOMBRAS PVC 3 PIEZAS NEGRO;$ 36203,26;KIT CUBREALFOMBRAS;17;OREGON;CUBRE ALFOMBRAS
AL001;CUBREALFOMBRAS PVC 4 PIEZAS NEGRO;$ 28453,71;KIT CUBREALFOMBRAS;26;OREGON;CUBRE ALFOMBRAS
CV015;CUBREVOLANTE CUERO NEGRO/AZUL;$ 13672,56;CUBREVOLANTES;2;OREGON;CUBREVOLANTES
CV016;CUBREVOLANTE CUERO NEGRO/NARANJA;$ 12521,73;CUBREVOLANTES;2;OREGON;CUBREVOLANTES
CV012;CUBREVOLANTE PVC 38*8.2 CM GRIS;$ 7601,73;CUBREVOLANTES;32;OREGON;CUBREVOLANTES
CV011;CUBREVOLANTE PVC 38*8.2CM NEGRO;$ 7738,98;CUBREVOLANTES;101;OREGON;CUBREVOLANTES
CV023;CUBREVOLANTE PVC 38CM COLOR ROSA;$ 9597,20;CUBREVOLANTES;6;OREGON;CUBREVOLANTES
CV006;CUBREVOLANTE PVC 38CM NEGRO/AZUL;$ 10262,34;CUBREVOLANTES;37;OREGON;CUBREVOLANTES
CV003;CUBREVOLANTE PVC 38CM NEGRO/AZUL;$ 9502,17;CUBREVOLANTES;33;OREGON;CUBREVOLANTES
CV009;CUBREVOLANTE PVC 38CM NEGRO/AZUL;$ 7738,98;CUBREVOLANTES;49;OREGON;CUBREVOLANTES
CV008;CUBREVOLANTE PVC 38CM NEGRO/PLATA;$ 7601,73;CUBREVOLANTES;52;OREGON;CUBREVOLANTES
CV005;CUBREVOLANTE PVC 38CM NEGRO/PLATA;$ 10072,30;CUBREVOLANTES;55;OREGON;CUBREVOLANTES
CV002;CUBREVOLANTE PVC 38CM NEGRO/PLATEADO;$ 7960,71;CUBREVOLANTES;41;OREGON;CUBREVOLANTES
CV001;CUBREVOLANTE PVC 38CM NEGRO/PLATEADO;$ 8161,30;CUBREVOLANTES;49;OREGON;CUBREVOLANTES
CV004;CUBREVOLANTE PVC 38CM NEGRO/ROJO;$ 7855,13;CUBREVOLANTES;35;OREGON;CUBREVOLANTES
CV007;CUBREVOLANTE PVC 38CM NEGRO/ROJO;$ 7622,85;CUBREVOLANTES;56;OREGON;CUBREVOLANTES
CV010;CUBREVOLANTE PVC 38CM NEGRO/ROJO;$ 8045,17;CUBREVOLANTES;41;OREGON;CUBREVOLANTES
CV022;CUBREVOLANTE PVC 38CM NEGRO/ROSA;$ 9322,67;CUBREVOLANTES;7;OREGON;CUBREVOLANTES
FI60034;CUERPO MARIPOSA  AUDI A3/A4/ A5/A6/Q5/TT VW TIGUAN/PASSAT/VENTO III 2.0 TDI 16V ORIG.CONTINENTAL;$ 272755,89;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60045;CUERPO MARIPOSA  HYUNDAI TUCSON/STA F- KIA SPORTAGE/SORENTO MOTOR 2.4L 06-13;$ 286502,07;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60006;CUERPO MARIPOSA AUDI A3 / IBIZA/ BORA / GOLF IV / POLO                      ALTERNATIVO;$ 191184,47;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60021;CUERPO MARIPOSA AUDI A3 2.0 TDI  VW TIGUAN / PASSAT/ VENTO IV 2.0 TDI             ORIGINAL CONTINENTAL;$ 247111,49;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60009;CUERPO MARIPOSA CHEVROLET CORSA / AGILE 1.0                                    ALTERNATIVO;$ 251794,85;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60008;CUERPO MARIPOSA CHEVROLET CORSA 1.4                                                 ALTERNATIVO;$ 197543,70;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60016;CUERPO MARIPOSA CITROEN BERLINGO/C3/FIAT IORINO/QUBO/P-PARTNER              ALTERNATIVO;$ 216367,49;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60043;CUERPO MARIPOSA CITRÖEN BERLINGO - C3 - C4  P-206/207/307/508 - PARTNER 1.6 & 1.6 16V (TU5JP4);$ 252969,05;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60015;CUERPO MARIPOSA CLIO II 1.2 16V / P206 1.2 16V  ALTERNATIVO;$ 182990,71;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60010;CUERPO MARIPOSA CORSA 1.8 / PALIO / SIENA / DOBLO 1.8 8V            ALTERNATIVO;$ 173509,24;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60048;CUERPO MARIPOSA FIAT BRAVO - IDEA - LINEA - PUNTO - STILO -  TODOS 1.4 16V;$ 186495,00;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60047;CUERPO MARIPOSA FIAT MAREA - BRAVO 2.0 20V - STILO 2.4 20V;$ 597890,57;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60005;CUERPO MARIPOSA FIAT PALIO / SIENA / IDEA 1.4 FIRE FLEX         ALTERNATIVO;$ 149573,65;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60007;CUERPO MARIPOSA FIAT PALIO / SIENA / UNO 1.0 / 1.3 / FIRE            ALTERNATIVO;$ 125954,18;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60004;CUERPO MARIPOSA FIAT PALIO FIRE 1.3 / SIENA 1.0,1.3 / PUNTO, STILO, BRAVA 1.2    ALTERNATIVO;$ 179451,02;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60044;CUERPO MARIPOSA FORD ECOSPORT - FIESTA - FOCUS - MONDEO MOTOR SIGMA 1.6 16V;$ 179094,61;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60046;CUERPO MARIPOSA FORD FIESTA 1.4 (FXJB) / 1.6 (FJYP) -FOCUS 1.8 2.0 2.0T 03-12 - FOCUS II 1.8 / 2.0;$ 305816,54;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60000;CUERPO MARIPOSA GOLF 1.8 / BORA 1.8T                                       ALTERNATIVO;$ 203270,66;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60031;CUERPO MARIPOSA MEGANE 2 1.6 16V ORIGINAL VDO 8200171134;$ 199361,14;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60041;CUERPO MARIPOSA MINI COOPER      ORIGINAL VDO;$ 264487,68;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60011;CUERPO MARIPOSA P206/307/308/PARTNER 1.6 16V / C3 / C4 / BERLINGO 1.6 16V      ALTERNATIVO;$ 164420,79;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60001;CUERPO MARIPOSA PEUGEOT 206 / 307 / PARTNER / BERLINGO / C3 / C4                    ALTERNATIVO;$ 164420,79;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60028;CUERPO MARIPOSA PEUGEOT 307 407 CITROEN PICASSO 2.0 16V ORIGINAL VDO;$ 202892,28;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60018;CUERPO MARIPOSA PEUGEOT 405 MODELO NUEVO ALTERNATIVO;$ 213837,23;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60019;CUERPO MARIPOSA PEUGEOT 405 MODELO VIEJO  ALTERNATIVO;$ 213837,23;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60063;CUERPO MARIPOSA RENAULT 1.6 16V 7700102870/7700875435;$ 94093,36;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60069;CUERPO MARIPOSA RENAULT K4M ALTERNATIVO DEL 60025;$ 203254,79;CUERPO MARIPOSA;3;FISPA;CUERPO MARIPOSA
FI60065;CUERPO MARIPOSA RENAULT K7M 1.6 8V 8200908869;$ 127947,39;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60014;CUERPO MARIPOSA SEAT CORDOBA / IBIZA / VW GOLF II                   ALTERNATIVO;$ 198470,12;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60012;CUERPO MARIPOSA VW BORA / GOLF IV / NEW BEETLE   ALTERNATIVO;$ 199157,30;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
FI60003;CUERPO MARIPOSA VW GOL TREND 1.6 2008>                                   ALTERNATIVO;$ 173240,71;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60017;CUERPO MARIPOSA VW GOL/ GOL TREND 1.6 2010 ALTERNATIVO;$ 201567,95;CUERPO MARIPOSA;2;FISPA;CUERPO MARIPOSA
FI60002;CUERPO MARIPOSA VW GOLF / POLO - VW GOL 1.6V FLEX 2003/…                                     ALTERNATIVO;$ 182893,06;CUERPO MARIPOSA;1;FISPA;CUERPO MARIPOSA
FI60013;CUERPO MARIPOSA VW GOLF IV 2.0                                                     ALTERNATIVO;$ 303835,54;CUERPO MARIPOSA;0;FISPA;CUERPO MARIPOSA
OSDH371A;DEPOSITO DIRECCION HIDRAULICA VW AMAROK 2HO-422-371-B;$ 63522,08;DEPOSITO DIRECCION HIDRAULICA;0;OSSCA;DEPOSITOS DIRECCION
DR977;DEPOSITO RECUPERADOR VW POLO VIRTUS T-CROSS 2Q0-121407-C;$ 44645,89;DEPOSITO DE EXPANSION;23;OSSCA;DEPOSITO DE EXPANSION
KU22;DESTELLADOR UNIVERSAL 12V 2T (RTM22);$ 3019,57;DESTELLADOR;11;KUBE;RELAY Y DESTELLADORES
KU23;DESTELLADOR UNIVERSAL 12V 3T (RTM23);$ 3114,60;DESTELLADOR;40;KUBE;RELAY Y DESTELLADORES
KU80;DESTELLADOR UNIVERSAL LINEA NVA CHICO 4T 12V (RTM80);$ 8224,66;DESTELLADOR;40;KUBE;RELAY Y DESTELLADORES
KU84;DESTELLADOR UNIVERSAL LINEA NVA CHICO 4T 24V;$ 8932,03;DESTELLADOR;20;KUBE;RELAY Y DESTELLADORES
KU83;DESTELLADOR UNIVERSAL LINEA NVA. CHICO 3T 12V. (RTM83);$ 8224,66;DESTELLADOR;35;KUBE;RELAY Y DESTELLADORES
KU72;DESTELLADOR UNIVERSAL LINEA VIEJA GRANDE (RTM 72);$ 8224,66;DESTELLADOR;40;KUBE;RELAY Y DESTELLADORES
KU73;DESTELLADOR UNIVERSAL LINEA VIEJA GRANDE 12V 3T (RTM73);$ 8224,66;DESTELLADOR;36;KUBE;RELAY Y DESTELLADORES
VK2290MM;DISTRIBUIDOR ELECTR.  RENAULT TRAFFIC 2000 ELECTRONICO TIPO MAGNETI MARELLI;$ 139196,17;DISTRIBUIDOR ELECTRÓNICO;6;VERKEHR;DISTRIBUIDORES
VK5052;DISTRIBUIDOR ELECTR. CHEVROLET 400, PICK-UP 6 CILINDROS ELECTRONICO TIPO INDIEL;$ 183740,19;DISTRIBUIDOR ELECTRÓNICO;-3;VERKEHR;DISTRIBUIDORES
VK2260;DISTRIBUIDOR ELECTR. FIAT DUNA, UNO, REGATTA ELECTRONICO TIPO INDIEL;$ 166404,02;DISTRIBUIDOR ELECTRÓNICO;0;VERKEHR;DISTRIBUIDORES
VK2260MM;DISTRIBUIDOR ELECTR. FIAT DUNA, UNO, REGATTA ELECTRONICO TIPO MAGNETI MARELLI;$ 141941,24;DISTRIBUIDOR ELECTRÓNICO;1;VERKEHR;DISTRIBUIDORES
VK5047;DISTRIBUIDOR ELECTR. FORD FALCON, F100 6 CILINDROS ELECTRONICO TIPO INDIEL;$ 183740,19;DISTRIBUIDOR ELECTRÓNICO;5;VERKEHR;DISTRIBUIDORES
VK4123C;DISTRIBUIDOR ELECTR. GOL/POINTER - ORION/GALAXY MOT. AUDI - CARB. - S/AVANCE - ENGR. CHICO;$ 83661,29;DISTRIBUIDOR ELECTRÓNICO;-4;VERKEHR;DISTRIBUIDORES
VK4124C;DISTRIBUIDOR ELECTR. GOL/POINTER - ORION/GALAXY MOTOR AUDI - INY. - S/AVANCE - ENGR. CHICO;$ 84505,93;DISTRIBUIDOR ELECTRÓNICO;5;VERKEHR;DISTRIBUIDORES
VK405;DISTRIBUIDOR ELECTR. PEUGEOT 405 DUCELLIER;$ 139196,17;DISTRIBUIDOR ELECTRÓNICO;0;VERKEHR;DISTRIBUIDORES
VK2190;DISTRIBUIDOR ELECTR. PEUGEOT 504, 505  EJE CORTO ELECTRONICO TIPO INDIEL;$ 139196,17;DISTRIBUIDOR ELECTRÓNICO;0;VERKEHR;DISTRIBUIDORES
VK1860;DISTRIBUIDOR ELECTR. RENAULT 18 - TRAFFIC ELECTRONICO TIPO INDIEL;$ 161146,16;DISTRIBUIDOR ELECTRÓNICO;-1;VERKEHR;DISTRIBUIDORES
VK1860MM;DISTRIBUIDOR ELECTR. RENAULT 18 - TRAFFIC ELECTRONICO TIPO MAGENTI MARELLI;$ 161146,16;DISTRIBUIDOR ELECTRÓNICO;6;VERKEHR;DISTRIBUIDORES
VK2280;DISTRIBUIDOR ELECTR. RENAULT 9, 11, 12, 19 ELECTRONICO TIPO INDIEL;$ 166034,49;DISTRIBUIDOR ELECTRÓNICO;1;VERKEHR;DISTRIBUIDORES
VK2280MM;DISTRIBUIDOR ELECTR. RENAULT 9, 11, 12, 19 ELECTRONICO TIPO MAGNETI MARELLI;$ 141582,26;DISTRIBUIDOR ELECTRÓNICO;7;VERKEHR;DISTRIBUIDORES
5052;DISTRIBUIDOR ELECTRONICO CHEVROLET 400/PICK UP C10;$ 177178,59;DISTRIBUIDOR ELECTRÓNICO;27;BB;DISTRIBUIDORES
2260I;DISTRIBUIDOR ELECTRONICO FIAT DUNA/UNO TIPO INDIEL;$ 160461,51;DISTRIBUIDOR ELECTRÓNICO;1;BB;DISTRIBUIDORES
VK4123G;DISTRIBUIDOR ELECTRONICO GOL MOTOR AUDI 2.0 CON AVANCE ENGRANAJE GRANDE;$ 83661,29;DISTRIBUIDOR ELECTRÓNICO;1;VERKEHR;DISTRIBUIDORES
1860I;DISTRIBUIDOR ELECTRONICO R10 2.0 TIPO INDIEL;$ 155391,41;DISTRIBUIDOR ELECTRÓNICO;12;BB;DISTRIBUIDORES
1860MM;DISTRIBUIDOR ELECTRONICO R18 2.0 TIPO MARELLI;$ 155391,41;DISTRIBUIDOR ELECTRÓNICO;8;BB;DISTRIBUIDORES
4123C;DISTRIBUIDOR ELECTRONICO VW GOL ENGRANAJE CHICO CON AVANCE;$ 80673,64;DISTRIBUIDOR ELECTRÓNICO;4;BB;DISTRIBUIDORES
VK4124G;DISTRIBUIDOR ELECTRONICO VW GOL MOTOR AUDI 2.0 INYECCION SIN AVANCE ENGRANAJE GRANDE;$ 83661,29;DISTRIBUIDOR ELECTRÓNICO;5;VERKEHR;DISTRIBUIDORES
VK504;DISTRIBUIDOR MECANICO PEUGEOT 504;$ 139196,17;DISTRIBUIDOR MECANICO;2;VERKEHR;DISTRIBUIDORES
VKR12;DISTRIBUIDOR MECANICO R12;$ 139196,17;DISTRIBUIDOR MECANICO;0;VERKEHR;DISTRIBUIDORES
FI17006;ELECTROVALVULA AVANCE RENAULT CLIO KANGOO TRAFIC 1,9D F8Q BOMBA CAV 7701205886 7701045695;$ 98404,45;ELECTROVALVULA AVANCE;6;FISPA;SENSORES
